price,title,address,cuisine,cuisineGroup,imagesCount,lat,lng,openingHours/0/day,openingHours/0/hours,openingHours/1/day,openingHours/1/hours,openingHours/2/day,openingHours/2/hours,openingHours/3/day,openingHours/3/hours,openingHours/4/day,openingHours/4/hours,openingHours/5/day,openingHours/5/hours,openingHours/6/day,openingHours/6/hours,phone,placeId,plusCode,postalCode,rank,reviewsCount,reviewsDistribution/fiveStar,reviewsDistribution/fourStar,reviewsDistribution/oneStar,reviewsDistribution/threeStar,reviewsDistribution/twoStar,searchPageUrl,locality,street,rating,url,website,reservationLink,Cash Vouchers,Buffet Deals,Set Deals
$,Li Yuan Mee Pok,"710 Clementi West Street 2, #01-247, Singapore 120710",Hawker stall,Hawker Centre,873,1.3059793,103.7614756,"Saturday,",9AM to 8:30PM,"Sunday,",9AM to 3PM,"Monday,",Closed,"Tuesday,",9AM to 8:30PM,"Wednesday,",9AM to 8:30PM,"Thursday,",9AM to 8:30PM,"Friday,",9AM to 8:30PM,+65 8742 6540,ChIJi4SrB-0a2jERbKoaj1xdzc4,8Q46+9H Singapore,120710,115,727,372,238,26,69,22,"https://www.google.com/maps/search/restaurants+in+West+Coast/@1.4399979,103.8212306,12z/data=!4m2!2m1!6e5?hl=en",West Coast ,"710 Clementi West Street 2, #01-247",4.2,"https://www.google.com/maps/place/Li+Yuan+Mee+Pok/@1.3059793,103.7614756,17z/data=!3m1!4b1!4m5!3m4!1s0x31da1aed07ab848b:0xcecd5d5c8f1aaa6c!8m2!3d1.3059793!4d103.7614756?hl=en",https://www.facebook.com/ahlimeepok/,,,,
$,Uggli Muffins,"Block 127 Lor 1 Toa Payoh, #02-34, Singapore 310127",Bakery,Cafe/Bakery,156,1.338036,103.8447232,"Friday,",11AM to 2PM,"Saturday,",11AM to 2PM,"Sunday,",11AM to 2PM,"Monday,",Closed,"Tuesday,",11AM to 2PM,"Wednesday,",11AM to 2PM,"Thursday,",11AM to 2PM,+65 9877 9020,ChIJi421gUIX2jERNkD-pJy3x-I,8RQV+6V Singapore,310127,114,176,93,50,19,8,6,"https://www.google.com/maps/search/Restaurants+in+Toa+Payoh/@1.4151913,104.4600889,12z/data=!4m2!2m1!6e5?hl=en",Toa Payoh,"Block 127 Lor 1 Toa Payoh, #02-34",4.1,"https://www.google.com/maps/place/Uggli+Muffins/@1.338036,103.8447232,17z/data=!3m1!4b1!4m5!3m4!1s0x31da174281b58d8b:0xe2c7b79ca4fe4036!8m2!3d1.338036!4d103.8447232?hl=en",https://ugglimuffins.com/,,,,
$$,Ichiban Sushi (Toa Payoh),"490 #01-12 Lor 6 Toa Payoh, HDB Hub, Singapore 310493",Japanese restaurant,Japanese,212,1.3326456,103.8480286,"Friday,",11:30AM to 10PM,"Saturday,",11AM to 10PM,"Sunday,",11AM to 10PM,"Monday,",11:30AM to 10PM,"Tuesday,",11:30AM to 10PM,"Wednesday,",11:30AM to 10PM,"Thursday,",11:30AM to 10PM,+65 6352 9102,ChIJi2-t6GYX2jERePO08MhewTM,8RMX+36 Singapore,310493,13,266,72,97,30,60,7,"https://www.google.com/maps/search/Restaurants+in+Toa+Payoh/@1.4399979,103.8212306,12z?hl=en",Toa Payoh,"490 #01-12 Lor 6 Toa Payoh, HDB Hub",3.7,"https://www.google.com/maps/place/Ichiban+Sushi+(Toa+Payoh)/@1.3326456,103.8480286,17z/data=!3m1!4b1!4m5!3m4!1s0x31da1766e8ad6f8b:0x33c15ec8f0b4f378!8m2!3d1.3326456!4d103.8480286?hl=en",http://www.ichibansushi.com.sg/en/,,,,
$$,I am...,"674 North Bridge Rd, Singapore 188804",Halal restaurant,Halal/Muslim,1571,1.3016511,103.8584528,"Saturday,",11AM to 11:30PM,"Sunday,",11AM to 10PM,"Monday,",Closed,"Tuesday,",11AM to 10PM,"Wednesday,",11AM to 10PM,"Thursday,",11AM to 10PM,"Friday,",11AM to 11:30PM,+65 6295 5509,ChIJi0p7CLEZ2jER2BT6Z8m0fP8,8V25+M9 Singapore,188804,118,907,392,315,40,115,45,"https://www.google.com/maps/search/restaurants+in+Bugis/@1.4151913,104.4600889,12z/data=!4m2!2m1!6e5?hl=en",Bugis ,674 North Bridge Rd,4.1,"https://www.google.com/maps/place/I+am.../@1.3016511,103.8584528,17z/data=!3m1!4b1!4m5!3m4!1s0x31da19b1087b4a8b:0xff7cb4c967fa14d8!8m2!3d1.3016511!4d103.8584528?hl=en",http://www.iam.com.sg/,https://book.chope.co/booking?rid=iam1609iam&source=aff_nibbles,,,
$$,The Clue-less Goat,"189 Thomson Rd, Goldhill Center, Singapore 307631",Cafe,Cafe/Bakery,793,1.3186389,103.8435667,"Friday,",8AM to 6PM,"Saturday,",9AM to 4:30PM,"Sunday,",9AM to 4:30PM,"Monday,",Closed,"Tuesday,",8AM to 6PM,"Wednesday,",8AM to 6PM,"Thursday,",8AM to 6PM,+65 9297 6960,ChIJi0g87ecZ2jERVDspnoPEgWU,8R9V+FC Singapore,307631,37,656,386,196,9,58,7,"https://www.google.com/maps/search/Restaurants+in+Novena/@1.4399979,103.8212306,12z/data=!4m2!2m1!6e5?hl=en",Novena,"189 Thomson Rd, Goldhill Center",4.4,"https://www.google.com/maps/place/The+Clue-less+Goat/@1.3186389,103.8435667,17z/data=!3m1!4b1!4m5!3m4!1s0x31da19e7ed3c488b:0x6581c4839e293b54!8m2!3d1.3186389!4d103.8435667?hl=en",https://www.facebook.com/thecluelessgoat/,,,,
$$,川羊记马里士他店Chuan Yang Ji Belastier outlet,"432 Balestier Rd, #01-434 Public Mansion, Singapore 329813",Chinese restaurant,Chinese,365,1.3263017,103.8487202,"Saturday,",11:30AM to 11PM,"Sunday,",11:30AM to 11PM,"Monday,",11:30AM to 11PM,"Tuesday,",11:30AM to 11PM,"Wednesday,",11:30AM to 11PM,"Thursday,",11:30AM to 11PM,"Friday,",11:30AM to 11PM,+65 6358 4188,ChIJi_qEY98Z2jEReaWjMyA_1iY,8RGX+GF Singapore,329813,10,251,129,81,14,20,7,"https://www.google.com/maps/search/restaurants+in+Balestier/@1.4399979,103.8212306,12z?hl=en",Balestier,"432 Balestier Rd, #01-434 Public Mansion",4.2,"https://www.google.com/maps/place/%E5%B7%9D%E7%BE%8A%E8%AE%B0%E9%A9%AC%E9%87%8C%E5%A3%AB%E4%BB%96%E5%BA%97Chuan+Yang+Ji+Belastier+outlet/@1.3263017,103.8487202,17z/data=!3m1!4b1!4m5!3m4!1s0x31da19df6384fa8b:0x26d63f2033a3a579!8m2!3d1.3263017!4d103.8487202?hl=en",,,,,
$$,Les Bouchons Rive Gauche (Robertson Quay) - French Bistro and Steakhouse,"60 Robertson Quay, #01-02, Singapore 238252",Steak house,Steakhouse and Grill,1101,1.2904037,103.8395029,"Saturday,",6 to 10:30PM,"Sunday,","12 to 2:30PM, 6 to 10PM","Monday,",Closed,"Tuesday,","12 to 2PM, 6 to 10PM","Wednesday,","12 to 2PM, 6 to 10PM","Thursday,","12 to 2PM, 6 to 10PM","Friday,","12 to 2PM, 6 to 10:30PM",+65 6733 4414,ChIJI_-MYZ4Z2jERdXWh0ej53wY,7RRQ+5R Singapore,238252,35,541,344,123,23,37,14,"https://www.google.com/maps/search/restaurants+in+West+Coast/@1.4151913,104.4600889,12z/data=!4m2!2m1!6e5?hl=en",West Coast ,"60 Robertson Quay, #01-02",4.4,"https://www.google.com/maps/place/Les+Bouchons+Rive+Gauche+(Robertson+Quay)+-+French+Bistro+and+Steakhouse/@1.2904037,103.8395029,17z/data=!3m1!4b1!4m5!3m4!1s0x31da199e618cff23:0x6dff9e8d1a17575!8m2!3d1.2904037!4d103.8395029?hl=en",http://www.lesbouchons.sg/,https://book.chope.co/booking?rid=lesbouchonsrobertsonquay1811sg&source=aff_nibbles,https://shop.chope.co/products/les-bouchons-rive-gauche-at-robertson-quay?aff=566&utm_campaign=sg-affiliate-nibbles&utm_source=aff_nibbles&utm_medium=affiliate,,
$$$$,The English House by Marco Pierre White,"28 Mohamed Sultan Rd, Singapore 238972",Traditional restaurant,Singaporean,2047,1.2931857,103.841261,"Saturday,","11AM to 3PM, 5:30 to 11PM","Sunday,",11AM to 10PM,"Monday,","11AM to 3PM, 5:30 to 11PM","Tuesday,","11:30AM to 3PM, 5:30 to 11PM","Wednesday,","11:30AM to 3PM, 5:30 to 11PM","Thursday,","11:30AM to 3PM, 5:30 to 11PM","Friday,","11:30AM to 3PM, 5:30 to 11PM",+65 6545 4055,ChIJH-zx2p4Z2jERlZKCaMA_hWg,7RVR+7G Singapore,238972,47,699,499,107,25,44,24,"https://www.google.com/maps/search/restaurants+in+River+Valley/@1.4399979,103.8212306,12z/data=!4m2!2m1!6e5?hl=en",River Valley ,28 Mohamed Sultan Rd,4.5,"https://www.google.com/maps/place/The+English+House+by+Marco+Pierre+White/@1.2931857,103.841261,17z/data=!3m1!4b1!4m5!3m4!1s0x31da199edaf1ec1f:0x68853fc068829295!8m2!3d1.2931857!4d103.841261?hl=en",https://www.theenglishhouse.com/,https://book.chope.co/booking?rid=theenglishhouse1901sg&source=aff_nibbles,,,
$$$$,Rang Mahal - Fine Dining Indian Restaurant,"7 Raffles Blvd, Level 3 Pan Pacific, Singapore 039595",Indian restaurant,Indian,601,1.292272,103.858783,"Saturday,",6 to 10PM,"Sunday,","12 to 2:30PM, 6 to 10PM","Monday,",Closed,"Tuesday,","12 to 2:30PM, 6 to 10PM","Wednesday,","12 to 2:30PM, 6 to 10PM","Thursday,","12 to 2:30PM, 6 to 10PM","Friday,","12 to 2:30PM, 6 to 10PM",+65 6333 1788,ChIJHzuJ5qgZ2jERQeImyNwQDsw,7VR5+WG Singapore,39595,71,421,204,105,38,54,20,"https://www.google.com/maps/search/Restaurants+in+Marina+Bay/@1.4399979,103.8212306,12z/data=!4m2!2m1!6e5?hl=en",Marina Bay,"7 Raffles Blvd, Level 3 Pan Pacific",4,"https://www.google.com/maps/place/Rang+Mahal+-+Fine+Dining+Indian+Restaurant/@1.292272,103.858783,17z/data=!3m1!4b1!4m5!3m4!1s0x31da19a8e6893b1f:0xcc0e10dcc826e241!8m2!3d1.292272!4d103.858783?hl=en",https://www.rangmahal.com.sg/,https://book.chope.co/booking?rid=rangmahal1611rmh&source=aff_nibbles,,,
$$ - $$$,Wok Palace,"1 Fusionopolis Way, #02-01/02, Singapore 138632",Chinese restaurant,Chinese,316,1.2989175,103.7876488,"Saturday,",10AM to 10PM,"Sunday,",10AM to 10PM,"Monday,",10AM to 10PM,"Tuesday,",10AM to 10PM,"Wednesday,",10AM to 10PM,"Thursday,",10AM to 10PM,"Friday,",10AM to 10PM,+65 6909 9856,ChIJHzRn5Akb2jERAFKQBeJVL3Q,7QXQ+H3 Singapore,138632,34,189,131,36,5,10,7,"https://www.google.com/maps/search/restaurants+in+Buono+Vista/@1.4151913,104.4600889,12z/data=!4m2!2m1!6e5?hl=en",Buono Vista ,"1 Fusionopolis Way, #02-01/02",4.5,"https://www.google.com/maps/place/Wok+Palace/@1.2989175,103.7876488,17z/data=!3m1!4b1!4m5!3m4!1s0x31da1b09e467341f:0x742f55e205905200!8m2!3d1.2989175!4d103.7876488?hl=en",http://www.wokpalace.com.sg/,https://book.chope.co/booking?rid=wokpalace1907sg&source=aff_nibbles,https://shop.chope.co/products/wok-palace?aff=566&utm_campaign=sg-affiliate-nibbles&utm_source=aff_nibbles&utm_medium=affiliate,,
$,QQ Noodle House,"231 Victoria St, Singapore 188025",Chinese restaurant,Chinese,687,1.2999123,103.8549691,"Saturday,",11:30AM to 10:30PM,"Sunday,",11:30AM to 10:30PM,"Monday,",11:30AM to 10:30PM,"Tuesday,",11:30AM to 10:30PM,"Wednesday,",11:30AM to 10:30PM,"Thursday,",11:30AM to 10:30PM,"Friday,",11:30AM to 10:30PM,,ChIJhzMu7boZ2jERrO5uDJS-S3Q,7VX3+XX Singapore,188025,14,700,349,209,35,81,26,"https://www.google.com/maps/search/restaurants+in+Bugis/@1.4399979,103.8212306,12z?hl=en",Bugis ,231 Victoria St,4.2,"https://www.google.com/maps/place/QQ+Noodle+House/@1.2999123,103.8549691,17z/data=!3m1!4b1!4m5!3m4!1s0x31da19baed2e3387:0x744bbe940c6eeeac!8m2!3d1.2999123!4d103.8549691?hl=en",http://qqnoodlehouse.com.sg/,,,,
$$$,Dabbawalla,"60 Robertson Quay, #01-10/11, Singapore 238252",Indian restaurant,Indian,501,1.290137,103.83914,"Friday,",5 to 10PM,"Saturday,","12 to 2:30PM, 5 to 10PM","Sunday,","12 to 2:30PM, 5 to 10PM","Monday,",5 to 10PM,"Tuesday,",5 to 10PM,"Wednesday,",5 to 10PM,"Thursday,",5 to 10PM,+65 6235 6134,ChIJhYwcCp4Z2jERjvc_bd6Iy9g,7RRQ+3M Singapore,238252,120,454,205,143,20,55,31,"https://www.google.com/maps/search/restaurants+in+Havelock+Road/@1.4151913,104.4600889,12z/data=!4m2!2m1!6e5?hl=en",Havelock Road,"60 Robertson Quay, #01-10/11",4.1,"https://www.google.com/maps/place/Dabbawalla/@1.290137,103.83914,17z/data=!3m1!4b1!4m5!3m4!1s0x31da199e0a1c8c85:0xd8cb88de6d3ff78e!8m2!3d1.290137!4d103.83914?hl=en",https://www.dabbawalla.sg/,https://book.chope.co/booking?rid=dabbawalla2212sg&source=aff_nibbles,,,
$$,Big Eater Seafood Restaurant,"964 Jurong West Street 91, #01-342, Singapore 640964",Seafood restaurant,Seafood,768,1.3422397,103.6927988,"Friday,",4PM to 1:30AM,"Saturday,",4PM to 1:30AM,"Sunday,",4PM to 1:30AM,"Monday,",4PM to 1:30AM,"Tuesday,",4PM to 1:30AM,"Wednesday,",4PM to 1:30AM,"Thursday,",4PM to 1:30AM,+65 6397 0480,ChIJhYB_Y5kP2jERTIlrIBZX_tg,8MRV+V4 Singapore,640964,31,816,326,309,43,111,27,"https://www.google.com/maps/search/Restaurants+in+Jurong/@1.4399979,103.8212306,12z/data=!4m2!2m1!6e5?hl=en",Jurong,"964 Jurong West Street 91, #01-342",4,"https://www.google.com/maps/place/Big+Eater+Seafood+Restaurant/@1.3422397,103.6927988,17z/data=!3m1!4b1!4m5!3m4!1s0x31da0f99637f8085:0xd8fe5716206b894c!8m2!3d1.3422397!4d103.6927988?hl=en",https://www.facebook.com/BigEaterSeafoodRestaurant/,,,,
$$$$,Summer Pavilion,"7 Raffles Ave., Singapore 039799",Chinese restaurant,Chinese,1469,1.2906013,103.8603033,"Saturday,","11:30AM to 2:30PM, 6:30 to 10:30PM","Sunday,","11:30AM to 2:30PM, 6:30 to 10:30PM","Monday,","11:30AM to 2:30PM, 6:30 to 10:30PM","Tuesday,","11:30AM to 2:30PM, 6:30 to 10:30PM","Wednesday,","11:30AM to 2:30PM, 6:30 to 10:30PM","Thursday,","11:30AM to 2:30PM, 6:30 to 10:30PM","Friday,","11:30AM to 2:30PM, 6:30 to 10:30PM",+65 6434 5286,ChIJhyAGsKkZ2jERMy2EGAnyv4k,7VR6+64 Singapore,39799,101,404,299,65,14,20,6,"https://www.google.com/maps/search/Restaurants+in+Marina+Bay/@1.4399979,103.8212306,12z/data=!4m2!2m1!6e5?hl=en",Marina Bay,7 Raffles Ave.,4.6,"https://www.google.com/maps/place/Summer+Pavilion/@1.2906013,103.8603033,17z/data=!3m1!4b1!4m5!3m4!1s0x31da19a9b0062087:0x89bff20918842d33!8m2!3d1.2906013!4d103.8603033?hl=en",http://www.summerpavilion.com.sg/,https://book.chope.co/booking?rid=4633&source=aff_nibbles,,,
$$$$,SKYFALL ROOFTOP RESTROBAR SINGAPORE,"50 Telok Blangah Rd, #11-00, ROOFTOP 098828",Fusion Restaurant,Fusion,78,1.2662079,103.8239356,"Friday,",4PM to 12AM,"Saturday,",4PM to 12AM,"Sunday,",4PM to 12AM,"Monday,",4PM to 12AM,"Tuesday,",4PM to 12AM,"Wednesday,",4PM to 12AM,"Thursday,",4PM to 12AM,+65 8774 4067,ChIJHy1iSiwZ2jERilp2GzJXNDg,7R8F+FH Singapore,98828,36,79,54,13,4,8,0,"https://www.google.com/maps/search/Restaurants+in+Harbourfront/@1.4399979,103.8212306,12z?hl=en",Harbourfront,"50 Telok Blangah Rd, #11-00",4.4,"https://www.google.com/maps/place/SKYFALL+ROOFTOP+RESTROBAR+SINGAPORE/@1.2662079,103.8239356,17z/data=!3m1!4b1!4m5!3m4!1s0x31da192c4a622d1f:0x383457321b765a8a!8m2!3d1.2662079!4d103.8239356?hl=en",http://www.skyfall.com.sg/,https://book.chope.co/booking?rid=skyfallrooftoprestrobar2108sg&source=aff_nibbles,,,
$,Umi Nami,"8 Lor Mambong, Singapore 277674",Japanese restaurant,Japanese,614,1.3112193,103.7952526,"Saturday,",11AM to 12AM,"Sunday,",11AM to 11PM,"Monday,",11AM to 11PM,"Tuesday,",11AM to 11PM,"Wednesday,",11AM to 11PM,"Thursday,",11AM to 11PM,"Friday,",11AM to 12AM,,ChIJHXvcpWsa2jERX-plFnbAYbA,8Q6W+F4 Singapore,277674,41,489,236,136,45,59,13,"https://www.google.com/maps/search/restaurants+in+Holland/@1.4399979,103.8212306,12z/data=!4m2!2m1!6e5?hl=en",Holland ,8 Lor Mambong,4,"https://www.google.com/maps/place/Umi+Nami/@1.3112193,103.7952526,17z/data=!3m1!4b1!4m5!3m4!1s0x31da1a6ba5dc7b1d:0xb061c0761665ea5f!8m2!3d1.3112182!4d103.7952488?hl=en",https://www.facebook.com/uminamisg/,,,,https://shop.chope.co/products/japanese-rice-bowl-by-umi-nami?aff=566&utm_campaign=sg-affiliate-nibbles&utm_source=aff_nibbles&utm_medium=affiliate
$$,Boon Tong Kee @ River Valley,"425 River Valley Rd, Singapore 248324",Chinese restaurant,Chinese,1628,1.2951632,103.8294461,"Saturday,","11:30AM to 3PM, 4:30 to 8:45PM","Sunday,","11:30AM to 3PM, 4:30 to 8:45PM","Monday,","11:30AM to 3PM, 4:30 to 8:45PM","Tuesday,","11:30AM to 3PM, 4:30 to 8:45PM","Wednesday,","11:30AM to 3PM, 4:30 to 8:45PM","Thursday,","11:30AM to 3PM, 4:30 to 8:45PM","Friday,","11:30AM to 3PM, 4:30 to 8:45PM",+65 6736 3213,ChIJHXQYQ4QZ2jERORHe3xZyKRw,7RWH+3Q Singapore,248324,21,1133,513,383,40,161,36,"https://www.google.com/maps/search/restaurants+in+River+Valley/@1.4399979,103.8212306,12z?hl=en",River Valley ,425 River Valley Rd,4.1,"https://www.google.com/maps/place/Boon+Tong+Kee+@+River+Valley/@1.2951632,103.8294461,17z/data=!3m1!4b1!4m5!3m4!1s0x31da19844318741d:0x1c297216dfde1139!8m2!3d1.2951632!4d103.8294461?hl=en",http://www.boontongkee.com.sg/,,,,
$,Lucky Food Centre,"304 Orchard Rd, Lucky Plaza, Singapore 238863",Other,Other,69,1.3049035,103.8338498,"Saturday,",8AM to 6PM,"Sunday,",8AM to 6PM,"Monday,",8AM to 6PM,"Tuesday,",8AM to 6PM,"Wednesday,",8AM to 6PM,"Thursday,",8AM to 6PM,"Friday,",8AM to 6PM,+65 6738 5428,ChIJHXFAbZIZ2jERBr4TtSBaWRU,8R3M+XG Singapore,238863,84,309,139,86,7,65,12,"https://www.google.com/maps/search/restaurants+in+River+Valley/@1.4399979,103.8212306,12z/data=!4m2!2m1!6e5?hl=en",River Valley ,"304 Orchard Rd, Lucky Plaza",4.1,"https://www.google.com/maps/place/Lucky+Food+Centre/@1.3049035,103.8338498,17z/data=!3m1!4b1!4m5!3m4!1s0x31da19926d40711d:0x15595a20b513be06!8m2!3d1.3049035!4d103.8338498?hl=en",,,,,
$$,Tea House by Soup Restaurant - IMM,"2 Jurong East Street 21, Singapore 609601",Cantonese restaurant,Cantonese,251,1.3343489,103.7463786,"Friday,","11:30AM to 2:30PM, 5:30 to 9PM","Saturday,",11:30AM to 9:30PM,"Sunday,",11:30AM to 9:30PM,"Monday,","11:30AM to 2:30PM, 5:30 to 9PM","Tuesday,","11:30AM to 2:30PM, 5:30 to 9PM","Wednesday,","11:30AM to 2:30PM, 5:30 to 9PM","Thursday,","11:30AM to 2:30PM, 5:30 to 9PM",+65 6899 1811,ChIJHWpH1g0Q2jERAwYNmAwf7_g,8PMW+PH Singapore,609601,96,381,194,106,32,40,9,"https://www.google.com/maps/search/Restaurants+in+Jurong/@1.4399979,103.8212306,12z/data=!4m2!2m1!6e5?hl=en",Jurong,2 Jurong East Street 21,4.1,"https://www.google.com/maps/place/Tea+House+by+Soup+Restaurant+-+IMM/@1.3343489,103.7463786,17z/data=!3m1!4b1!4m5!3m4!1s0x31da100dd6476a1d:0xf8ef1f0c980d0603!8m2!3d1.3343489!4d103.7463786?hl=en",http://www.souprestaurant.com.sg/,,,,
$$,Wheeler's Yard,"28 Lor Ampas, Singapore 328781",Cafe,Cafe/Bakery,3344,1.326623,103.852831,"Saturday,",8:30AM to 5PM,"Sunday,",8:30AM to 5PM,"Monday,",8:30AM to 5PM,"Tuesday,",Closed,"Wednesday,",8:30AM to 5PM,"Thursday,",8:30AM to 5PM,"Friday,",8:30AM to 5PM,+65 6254 9128,ChIJhwgyeGIX2jERs3AYssWsCYU,8VG3+J4 Singapore,328781,96,1228,462,448,57,196,65,"https://www.google.com/maps/search/restaurants+in+Keppel/@1.4399979,103.8212306,12z/data=!4m2!2m1!6e5?hl=en",Keppel ,28 Lor Ampas,4,"https://www.google.com/maps/place/Wheeler's+Yard/@1.326623,103.852831,17z/data=!3m1!4b1!4m5!3m4!1s0x31da176278320887:0x8509acc5b21870b3!8m2!3d1.326623!4d103.852831?hl=en",http://www.wheelersyard.com/,https://book.chope.co/booking?rid=wheelersyard1606wly&source=aff_nibbles,,,
$$ - $$$,Bruno’s Pizzeria & Grill,"544 Serangoon Rd, Singapore 218166",Italian restaurant,Italian,340,1.3139504,103.8573744,"Saturday,","12 to 2:30PM, 6 to 10:30PM","Sunday,","12 to 2:30PM, 6 to 10:30PM","Monday,",Closed,"Tuesday,","12 to 2:30PM, 6 to 10:30PM","Wednesday,","12 to 2:30PM, 6 to 10:30PM","Thursday,","12 to 2:30PM, 6 to 10:30PM","Friday,","12 to 2:30PM, 6 to 10:30PM",+65 6299 3544,ChIJhWg4KksZ2jERIvwK-bteFaA,8V74+HW Singapore,218166,17,241,157,47,11,20,6,"https://www.google.com/maps/search/restaurants+in+Serangoon/@1.4399979,103.8212306,12z?hl=en",Serangoon,544 Serangoon Rd,4.4,"https://www.google.com/maps/place/Bruno%E2%80%99s+Pizzeria+%26+Grill/@1.3139504,103.8573744,17z/data=!3m1!4b1!4m5!3m4!1s0x31da194b2a386885:0xa0155ebbf90afc22!8m2!3d1.3139504!4d103.8573744?hl=en",http://brunospizzeria.kitchen/,,,,
$$ - $$$,ASTONS Specialities @ JCube,"2 Jurong East Central 1, #03-18/18A JCube, Singapore 609731",Steak house,Steakhouse and Grill,447,1.3333346,103.740395,"Friday,",11:30am to 10pm,"Saturday,",11:30am to 10pm,"Sunday,",11:30am to 10pm,"Monday,",11:30am to 10pm,"Tuesday,",11:30am to 10pm,"Wednesday,",11:30am to 10pm,"Thursday,",11:30am to 10pm,+65 6334 7072,ChIJHwECoQUQ2jERw6e40_r1rMw,8PMR+85 Singapore,609731,70,620,257,210,48,76,29,"https://www.google.com/maps/search/Restaurants+in+Jurong/@1.4399979,103.8212306,12z/data=!4m2!2m1!6e5?hl=en",Jurong,"2 Jurong East Central 1, #03-18/18A JCube",4,"https://www.google.com/maps/place/ASTONS+Specialities+@+JCube/@1.3333346,103.740395,17z/data=!3m1!4b1!4m5!3m4!1s0x31da1005a102011f:0xccacf5fad3b8a7c3!8m2!3d1.3333346!4d103.740395?hl=en",http://www.astons.com.sg/,,,,
$,Kok Kee Wonton Noodle (Marina Bay Sands),"2 Bayfront Ave, #B2-50, Singapore 018972",Chinese restaurant,Chinese,84,1.2861198,103.8602135,"Saturday,",10AM to 10PM,"Sunday,",10AM to 10PM,"Monday,",10AM to 10PM,"Tuesday,",10AM to 10PM,"Wednesday,",10AM to 10PM,"Thursday,",10AM to 10PM,"Friday,",10AM to 10PM,,ChIJhwAB1wUZ2jERjbe0fb78RYo,7VP6+C3 Singapore,18972,53,51,17,19,1,9,5,"https://www.google.com/maps/search/Restaurants+in+Marina+Bay/@1.4399979,103.8212306,12z/data=!4m2!2m1!6e5?hl=en",Marina Bay,"2 Bayfront Ave, #B2-50",3.9,"https://www.google.com/maps/place/Kok+Kee+Wonton+Noodle+(Marina+Bay+Sands)/@1.2861198,103.8602135,17z/data=!3m1!4b1!4m5!3m4!1s0x31da1905d7010087:0x8a45fcbe7db4b78d!8m2!3d1.2861198!4d103.8602135?hl=en",http://kokkeewontonnoodle.com.sg/,,,,
$$$$,Ginza Sushi Ichi,"320 Orchard Rd, #01-04 Weddings at Singapore Marriott Tang Plaza Hotel, Singapore 238865",Japanese restaurant,Japanese,797,1.3049283,103.8331385,"Saturday,","12 to 2:30PM, 6 to 10PM","Sunday,","12 to 2PM, 6 to 10PM","Monday,",Closed,"Tuesday,","12 to 2:30PM, 6 to 10PM","Wednesday,","12 to 2:30PM, 6 to 10PM","Thursday,","12 to 2:30PM, 6 to 10PM","Friday,","12 to 2:30PM, 6 to 10PM",+65 6235 5514,ChIJhw9kfo0Z2jERQvBMA2bcwP8,8R3M+X7 Singapore,238865,99,92,74,8,6,2,2,"https://www.google.com/maps/search/Restaurants+in+Orchard+Road/@1.4399979,103.8212306,12z/data=!4m2!2m1!6e5?hl=en",Orchard Road,"320 Orchard Rd, #01-04 Weddings at Singapore Marriott Tang Plaza Hotel",4.5,"https://www.google.com/maps/place/Ginza+Sushi+Ichi/@1.3049283,103.8331385,17z/data=!3m1!4b1!4m5!3m4!1s0x31da198d7e640f87:0xffc0dc66034cf042!8m2!3d1.3049283!4d103.8331385?hl=en",http://www.ginza-sushiichi.jp/english/shop/singapore.html,,,,
$$,Ryu Japanese Restaurant Pte Ltd,"150 Orchard Rd, #02-25 Orchard Plaza, Singapore 238841",Japanese restaurant,Japanese,1,1.3009613,103.8408921,,,,,,,,,,,,,,,+65 6732 7179,ChIJhVUr15YZ2jERfdUPCow2Mfk,8R2R+99 Singapore,238841,91,0,0,0,0,0,0,"https://www.google.com/maps/search/Restaurants+in+Orchard+Road/@1.4399979,103.8212306,12z/data=!4m2!2m1!6e5?hl=en",Orchard Road,"150 Orchard Rd, #02-25 Orchard Plaza",,"https://www.google.com/maps/place/Ryu+Japanese+Restaurant+Pte+Ltd/@1.3009613,103.8408921,17z/data=!3m1!4b1!4m5!3m4!1s0x31da1996d72b5585:0xf931368c0a0fd57d!8m2!3d1.3009613!4d103.8408921?hl=en",,,,,
$$,Fragrant Garden,"756 Upper Serangoon Rd, #01-15/16, Singapore 534626",Chinese restaurant,Chinese,581,1.3533315,103.8790603,"Saturday,","11:30AM to 2:30PM, 5:30 to 10PM","Sunday,","11:30AM to 2:30PM, 5:30 to 10PM","Monday,","11:30AM to 2:30PM, 5:30 to 10PM","Tuesday,","11:30AM to 2:30PM, 5:30 to 10PM","Wednesday,","11:30AM to 2:30PM, 5:30 to 10PM","Thursday,","11:30AM to 2:30PM, 5:30 to 10PM","Friday,","11:30AM to 2:30PM, 5:30 to 10PM",+65 6289 7301,ChIJhVqyCqUX2jERC4nKu6QbdSA,9V3H+8J Singapore,534626,93,461,176,177,28,66,14,"https://www.google.com/maps/search/restaurants+in+Serangoon/@1.4151913,104.4600889,12z/data=!4m2!2m1!6e5?hl=en",Serangoon,"756 Upper Serangoon Rd, #01-15/16",4,"https://www.google.com/maps/place/Fragrant+Garden/@1.3533315,103.8790603,17z/data=!3m1!4b1!4m5!3m4!1s0x31da17a50ab25a85:0x20751ba4bbca890b!8m2!3d1.3533315!4d103.8790603?hl=en",http://fragrantgarden.com.sg/,,,,
